model,string_conversions,feat_types,dataset,offsets,nfeat,accuracy,precision,recall,f1_score,auc_roc,mcc
linear,"('no_reduction',)","('counts', 'tfeat')",10-folds cv,"(1, 2)",30,0.6642958748221907,0.6166666666666667,0.14065934065934066,0.22207516339869282,0.7508479853479855,0.173655471943169
linear,"('conform',)","('counts', 'tfeat')",10-folds cv,"(2,)",12,0.6325035561877668,0.47000000000000003,0.14780219780219778,0.21940660474716198,0.6974139194139194,0.08136217595302916
linear,"('conform',)","('counts', 'tfeat')",10-folds cv,"(1,)",12,0.6324324324324324,0.45809523809523806,0.14835164835164832,0.21665806673546611,0.7048553113553113,0.07550946469595565
linear,"('conform',)","('mat', 'tfeat')",10-folds cv,"(2,)",54,0.6299431009957326,0.46952380952380957,0.14065934065934066,0.21280443756449946,0.6738324175824175,0.07414912239129501
linear,"('hydro',)","('tfeat',)",10-folds cv,"(1, 2, 3)",15,0.6165718349928876,0.4092640692640693,0.15494505494505492,0.21186716791979948,0.6584358974358974,0.04062954144665661
linear,"('conform', 'no_reduction')","('tfeat',)",10-folds cv,"(1,)",10,0.6404694167852063,0.5166666666666667,0.14065934065934066,0.21011474765344734,0.657348901098901,0.09745597484868675
linear,"('hydro',)","('tfeat',)",10-folds cv,"(2,)",5,0.6271692745376957,0.4330952380952381,0.15604395604395607,0.20997577276524643,0.6512069597069597,0.06206469436672426
linear,"('conform',)","('tfeat',)",10-folds cv,"(1, 2)",10,0.629800853485064,0.45,0.1412087912087912,0.20894491129785248,0.6327271062271063,0.06781165986691476
linear,"('no_reduction',)","('tfeat',)",10-folds cv,"(2, 3)",10,0.6428165007112375,0.5416666666666666,0.13131868131868132,0.20883986928104575,0.6384981684981684,0.10893694396883438
linear,"('hydro',)","('tfeat',)",10-folds cv,"(1, 3)",10,0.6165007112375533,0.4458333333333333,0.14615384615384613,0.20827048682311838,0.6517783882783883,0.04497588820800809
linear,"('conform', 'no_reduction', 'hydro')","('mat',)",10-folds cv,"(2,)",474,0.6485064011379802,0.5633333333333332,0.13351648351648351,0.20816993464052289,0.747220695970696,0.1224374806719375
linear,"('conform', 'no_reduction')","('mat',)",10-folds cv,"(3,)",449,0.658819345661451,0.7150000000000001,0.12417582417582415,0.20390510590200991,0.7518919413919413,0.1696724262257823
linear,"('conform',)","('mat',)",10-folds cv,"(3,)",49,0.6508534850640114,0.5383333333333333,0.12417582417582418,0.1991640866873065,0.7309954212454213,0.12662554031757464
linear,"('conform',)","('mat', 'tfeat')",10-folds cv,"(1, 2)",108,0.6217638691322901,0.4066666666666666,0.13296703296703297,0.1973512211902305,0.6939697802197803,0.041064557459998846
linear,"('hydro',)","('tfeat',)",10-folds cv,"(3,)",5,0.6428876244665719,0.5578571428571429,0.12472527472527473,0.1934312496928596,0.6428763736263736,0.10665373157273568
linear,"('conform',)","('mat', 'tfeat')",10-folds cv,"(1,)",54,0.6351351351351352,0.43833333333333335,0.1258241758241758,0.1918042655658755,0.691209706959707,0.06701351331209202
linear,"('hydro',)","('tfeat',)",10-folds cv,"(1,)",5,0.6323613086770982,0.45499999999999996,0.12417582417582418,0.1890763673890609,0.6331181318681318,0.07478853421404938
linear,"('conform', 'hydro')","('mat',)",10-folds cv,"(2,)",74,0.643172119487909,0.5416666666666667,0.11868131868131868,0.18856209150326797,0.7330430402930403,0.10287627764354132
linear,"('no_reduction', 'hydro')","('mat',)",10-folds cv,"(1,)",425,0.6564011379800853,0.6399999999999999,0.11098901098901097,0.18551341589267287,0.7673141025641026,0.1465749709922319
linear,"('conform', 'no_reduction')","('mat',)",10-folds cv,"(1, 2)",898,0.6323613086770983,0.465,0.1098901098901099,0.1743859649122807,0.7540009157509158,0.06446534899423678
linear,"('conform',)","('counts',)",10-folds cv,"(1,)",7,0.6403271692745378,0.45833333333333337,0.11043956043956042,0.1736670106639147,0.71835989010989,0.0744635803117215
linear,"('no_reduction',)","('tfeat',)",10-folds cv,"(1, 2, 3)",15,0.6351351351351352,0.45285714285714285,0.1098901098901099,0.17147390535161433,0.6236739926739927,0.06318022349048757
linear,"('conform',)","('tfeat',)",10-folds cv,"(1,)",5,0.6324324324324324,0.43499999999999994,0.11153846153846152,0.16989938080495356,0.6387967032967033,0.053481794855385914
linear,"('hydro',)","('mat',)",10-folds cv,"(1,)",25,0.6510668563300142,0.6233333333333333,0.09615384615384615,0.16365067079463363,0.7524294871794872,0.12702232464352137
linear,"('no_reduction', 'hydro')","('tfeat',)",10-folds cv,"(1,)",10,0.6217638691322903,0.42952380952380953,0.10274725274725274,0.156687306501548,0.6317673992673992,0.031015092891076918
linear,"('conform',)","('mat',)",10-folds cv,"(1, 2)",98,0.6270270270270271,0.41999999999999993,0.09560439560439561,0.15119023047815616,0.7213699633699633,0.03762428144536133
linear,"('no_reduction',)","('counts', 'mat', 'tfeat')",10-folds cv,"(1,)",425,0.6615220483641536,0.5333333333333333,0.089010989010989,0.15031512605042016,0.7717847985347988,0.14500847302596248
linear,"('no_reduction',)","('counts', 'mat')",10-folds cv,"(1, 2, 3)",1220,0.6534850640113798,0.61,0.08076923076923077,0.137531328320802,0.8292509157509158,0.12521546493603966
linear,"('conform', 'no_reduction')","('mat',)",10-folds cv,"(2,)",449,0.642887624466572,0.5,0.07307692307692307,0.12398692810457516,0.7285650183150183,0.07875241650618822
linear,"('conform',)","('mat',)",10-folds cv,"(2,)",49,0.6401849217638692,0.4916666666666666,0.07307692307692307,0.12333333333333334,0.7042206959706959,0.07205023671554035
linear,"('no_reduction',)","('mat', 'tfeat')",10-folds cv,"(1, 2)",810,0.6536984352773827,0.6,0.06648351648351648,0.11833333333333336,0.6840613553113554,0.12439103073663138
linear,"('hydro',)","('mat',)",10-folds cv,"(2,)",25,0.6483641536273115,0.575,0.06648351648351647,0.1171825396825397,0.7234166666666666,0.11031588150384472
linear,"('no_reduction', 'hydro')","('mat',)",10-folds cv,"(3,)",425,0.6457325746799432,0.5666666666666667,0.06648351648351648,0.11710084033613447,0.7561227106227106,0.09549163146843416
linear,"('no_reduction', 'hydro')","('mat',)",10-folds cv,"(2,)",425,0.6457325746799432,0.5583333333333333,0.06648351648351647,0.11644724556489261,0.7525421245421247,0.10175698670542443
linear,"('hydro',)","('mat',)",10-folds cv,"(3,)",25,0.645732574679943,0.55,0.06648351648351648,0.11636554621848741,0.7298250915750917,0.09948891672836194
linear,"('no_reduction',)","('counts', 'tfeat')",10-folds cv,"(1,)",25,0.6535561877667141,0.3833333333333333,0.06648351648351648,0.11269607843137255,0.7560018315018315,0.09534449916768348
linear,"('no_reduction',)","('counts', 'mat')",10-folds cv,"(1, 3)",820,0.6482219061166431,0.5,0.05934065934065933,0.10523809523809524,0.8231639194139195,0.09129064577063417
linear,"('no_reduction',)","('counts', 'mat')",10-folds cv,"(2, 3)",820,0.6508534850640114,0.5666666666666667,0.058791208791208784,0.10471988795518208,0.8196034798534798,0.10817043115516371
linear,"('no_reduction',)","('mat', 'tfeat')",10-folds cv,"(2,)",405,0.6509246088193457,0.41666666666666663,0.059890109890109886,0.1035294117647059,0.6617133699633699,0.0946349109256502
linear,"('no_reduction',)","('tfeat',)",10-folds cv,"(1, 2)",10,0.6404694167852062,0.39166666666666666,0.05934065934065934,0.1012464985994398,0.6116016483516483,0.061424395158636916
linear,"('no_reduction',)","('tfeat',)",10-folds cv,"(2,)",5,0.6482930298719773,0.5,0.0521978021978022,0.09345238095238095,0.6175595238095238,0.09459960970544465
linear,"('conform',)","('mat',)",10-folds cv,"(1,)",49,0.6402560455192035,0.4416666666666666,0.05054945054945055,0.08809290382819794,0.7157161172161172,0.06395613588591198
linear,"('conform', 'no_reduction')","('mat',)",10-folds cv,"(1,)",449,0.6375533428165007,0.4416666666666666,0.05054945054945055,0.08809290382819794,0.7413498168498169,0.05168980134934552
linear,"('no_reduction',)","('counts', 'mat')",10-folds cv,"(2,)",420,0.6481507823613087,0.4,0.03626373626373626,0.06595238095238096,0.8128296703296704,0.07870641032626917
linear,"('no_reduction',)","('counts', 'mat')",10-folds cv,"(3,)",420,0.6481507823613087,0.4,0.03626373626373626,0.06595238095238096,0.8146254578754579,0.07870641032626917
linear,"('no_reduction',)","('counts', 'mat')",10-folds cv,"(1,)",420,0.6455192034139403,0.35,0.03626373626373626,0.06511904761904762,0.8140173992673991,0.06361083647466441
linear,"('no_reduction',)","('counts', 'mat')",10-folds cv,"(1, 2)",820,0.642887624466572,0.35,0.03626373626373626,0.06511904761904762,0.8223782051282053,0.051054656416316346
linear,"('no_reduction',)","('tfeat',)",10-folds cv,"(1, 3)",10,0.6375533428165008,0.3,0.036813186813186814,0.06343137254901961,0.5997481684981685,0.023570759589336493
linear,"('no_reduction',)","('mat', 'tfeat')",10-folds cv,"(1, 3)",810,0.6428165007112375,0.4,0.029120879120879118,0.054285714285714284,0.6901703296703298,0.049993983276190854
linear,"('no_reduction',)","('counts',)",10-folds cv,"(1,)",20,0.642887624466572,0.2,0.02142857142857143,0.03833333333333333,0.8051785714285714,0.03438349259686625
linear,"('no_reduction',)","('tfeat',)",10-folds cv,"(3,)",5,0.6402560455192035,0.2,0.014835164835164835,0.02761904761904762,0.6056382783882784,0.019210557612706784
linear,"('no_reduction',)","('mat', 'tfeat')",10-folds cv,"(3,)",405,0.642887624466572,0.2,0.014285714285714285,0.026666666666666665,0.6564239926739927,0.030493580141702448
linear,"('no_reduction',)","('mat', 'tfeat')",10-folds cv,"(1,)",405,0.642887624466572,0.1,0.007142857142857143,0.013333333333333332,0.6562957875457875,0.021524880100025255
linear,"('no_reduction',)","('tfeat',)",10-folds cv,"(1,)",5,0.6402560455192035,0.0,0.0,0.0,0.5764789377289377,0.0
linear,"('no_reduction',)","('mat',)",10-folds cv,"(1,)",400,0.6402560455192035,0.0,0.0,0.0,0.833202380952381,0.0
linear,"('no_reduction',)","('mat',)",10-folds cv,"(2,)",400,0.6402560455192035,0.0,0.0,0.0,0.808507326007326,0.0
linear,"('no_reduction',)","('mat',)",10-folds cv,"(3,)",400,0.6402560455192035,0.0,0.0,0.0,0.82367673992674,0.0
linear,"('no_reduction',)","('mat',)",10-folds cv,"(1, 2)",800,0.6402560455192035,0.0,0.0,0.0,0.838930402930403,0.0
linear,"('no_reduction',)","('mat',)",10-folds cv,"(1, 3)",800,0.6402560455192035,0.0,0.0,0.0,0.8454029304029304,0.0
linear,"('no_reduction',)","('mat',)",10-folds cv,"(2, 3)",800,0.6402560455192035,0.0,0.0,0.0,0.8391739926739927,0.0
linear,"('no_reduction',)","('mat',)",10-folds cv,"(1, 2, 3)",1200,0.6402560455192035,0.0,0.0,0.0,0.8476611721611722,0.0
